"","Sample","cmpgnd_","Img_S_D","Dsply_C","Seagrss","Locatin","ZoneNam","point.ID","poly.ID","NetName","ResName","ResArea","ZoneName","ZoneIUCN","NatLegend","Area_KM2","GAZ_DATE","LATEST_GAZ","clust","coords.x1","coords.x2"
"4265","316","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",3435,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.5281667,-33.3839667
"4266","316","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BMFfB",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",3436,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.5281667,-33.3839667
"4267","316","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BMFfB",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",3437,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.5281667,-33.3839667
"4268","316","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",3438,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.5281667,-33.3839667
"4269","316","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BMFfB",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",3439,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.5281667,-33.3839667
"4270","316","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",3440,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.5281667,-33.3839667
"4271","316","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",3441,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.5281667,-33.3839667
"4272","316","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",3442,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.5281667,-33.3839667
"4273","316","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",3443,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.5281667,-33.3839667
"4274","316","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",3444,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.5281667,-33.3839667
"4275","316","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",3445,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.5281667,-33.3839667
"4276","316","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",3446,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.5281667,-33.3839667
"4277","316","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",3447,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.5281667,-33.3839667
"4278","316","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BMFfB",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",3448,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.5281667,-33.3839667
"4279","316","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BMFfB",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",3449,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.5281667,-33.3839667
"4280","316","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",3450,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.5281667,-33.3839667
"4281","316","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",3451,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.5281667,-33.3839667
"4282","316","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",3452,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.5281667,-33.3839667
"4283","316","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",3453,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.5281667,-33.3839667
"4284","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BMFfB",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4514,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4285","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BMFfB",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4515,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4286","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4516,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4287","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4517,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4288","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4518,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4289","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BMFfR",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4519,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4290","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4520,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4291","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BMFfB",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4521,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4292","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BMFfR",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4522,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4293","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BMFfR",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4523,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4294","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BMFfR",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4524,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4295","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4525,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4296","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4526,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4297","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4527,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4298","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BSSlPEA",1,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4528,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4299","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4529,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4300","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BMFfR",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4530,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4301","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4531,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4302","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4532,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4303","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4533,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4304","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4534,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4305","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4535,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4306","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BSSlPEA",1,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4536,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4307","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BMFfR",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4537,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4308","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4538,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4309","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BMFfB",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4539,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4310","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4540,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4311","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BMFfB",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4541,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4312","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BMFfR",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4542,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4313","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BMFfR",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4543,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4314","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BMFfB",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4544,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4315","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4545,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4316","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4546,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4317","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4547,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4318","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BMFfR",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4548,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4319","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4549,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4320","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BMFfB",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4550,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4321","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BMFfR",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4551,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4322","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","BMFfB",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4552,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4323","448","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Rear","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4553,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.4930667,-33.3965
"4324","48","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4714,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.5133833,-33.40275
"4325","48","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BMFfB",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4715,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.5133833,-33.40275
"4326","48","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BMFfB",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4716,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.5133833,-33.40275
"4327","48","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BMFfB",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4717,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.5133833,-33.40275
"4328","48","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4718,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.5133833,-33.40275
"4329","48","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BMFfB",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4719,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.5133833,-33.40275
"4330","48","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BMFfB",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4720,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.5133833,-33.40275
"4331","48","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BSSlPEA",1,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4721,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.5133833,-33.40275
"4332","48","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BSSlPEA",1,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4722,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.5133833,-33.40275
"4333","48","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BMFfR",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4723,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.5133833,-33.40275
"4334","48","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BSSlPEA",1,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4724,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.5133833,-33.40275
"4335","48","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BMFfB",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4725,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.5133833,-33.40275
"4336","48","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","SOW",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4726,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.5133833,-33.40275
"4337","48","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BMFfB",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4727,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.5133833,-33.40275
"4338","48","2014-12_Geographe_Bay_stereoBRUVs","GeograpBay2014_Forward","BMFfB",0,"Geographe.Bay","Special Purpose Zone (Mining Exclusion)",4728,2,"South-west","Geographe",976.656117,"Special Purpose Zone (Mining Exclusion)","VI","Special Purpose Zone (Mining Exclusion) (IUCN VI)",649.583230249,"1899/12/30","1899/12/30","27",115.5133833,-33.40275
