Time on GPS,Time on GPS Adjusted to remove rounding error,Time correction for Layback,Corrected time,Rounded to nearest second,Transect,Long,Lat,Matched_image_name,Date-time,Speed,Unknown2,Date,NA,Unknown3,Unknown4,Date,,
13:57:21,13:57:21,0:00:28,13:57:49,13:57:49,NPZT3redo,115.3789333,33.54803167,L1120_NPZT3_redo_13_50_09_0094,5/19/2020 13:57,0.66,-9.8,M,-30.8,NA,*76,M,554,
13:57:26,13:57:26,0:00:28,13:57:54,13:57:54,NPZT3redo,115.3789,33.54802,L1120_NPZT3_redo_13_50_09_0095,5/19/2020 13:57,0.66,-9.6,M,-30.8,NA,*74,M,559,
13:57:31,13:57:31,0:00:28,13:57:59,13:57:59,NPZT3redo,115.3788767,33.54801833,L1120_NPZT3_redo_13_50_09_0096,5/19/2020 13:57,0.66,-9.5,M,-30.8,NA,*72,M,564,
13:57:36,13:57:36,0:00:28,13:58:04,13:58:04,NPZT3redo,115.3788483,33.54801333,L1120_NPZT3_redo_13_50_09_0097,5/19/2020 13:57,0.66,-9.4,M,-30.8,NA,*73,M,569,
13:57:41,13:57:41,0:00:28,13:58:09,13:58:09,NPZT3redo,115.3788183,33.54800667,L1120_NPZT3_redo_13_50_09_0098,5/19/2020 13:57,0.66,-9.4,M,-30.8,NA,*7B,M,574,
13:57:46,13:57:46,0:00:28,13:58:14,13:58:14,NPZT3redo,115.3787983,33.54801,L1120_NPZT3_redo_13_50_09_0099,5/19/2020 13:57,0.7,-9.4,M,-30.8,NA,*7E,M,579,
13:57:51,13:57:51,0:00:28,13:58:19,13:58:19,NPZT3redo,115.378765,33.54800833,L1120_NPZT3_redo_13_50_09_0100,5/19/2020 13:57,0.7,-9.2,M,-30.8,NA,*7B,M,584,
13:57:56,13:57:56,0:00:28,13:58:24,13:58:24,NPZT3redo,115.3787333,33.54801,L1120_NPZT3_redo_13_50_09_0101,5/19/2020 13:57,0.7,-9.2,M,-30.8,NA,*76,M,589,
13:58:01,13:58:01,0:00:28,13:58:29,13:58:29,NPZT3redo,115.3786967,33.54801833,L1120_NPZT3_redo_13_50_09_0102,5/19/2020 13:58,0.7,-9,M,-30.8,NA,*7B,M,594,
13:58:06,13:58:06,0:00:28,13:58:34,13:58:34,NPZT3redo,115.37867,33.54802,L1120_NPZT3_redo_13_50_09_0103,5/19/2020 13:58,0.7,-8.8,M,-30.8,NA,*7F,M,599,
13:58:11,13:58:11,0:00:28,13:58:39,13:58:39,NPZT3redo,115.3786333,33.54802833,L1120_NPZT3_redo_13_50_09_0104,5/19/2020 13:58,0.7,-8.5,M,-30.8,NA,*71,M,604,
13:58:17,13:58:16,0:00:28,13:58:44,13:58:44,NPZT3redo,115.3786033,33.54803667,L1120_NPZT3_redo_13_50_09_0105,5/19/2020 13:58,0.7,-8,M,-30.8,NA,*7B,M,609,
13:58:21,13:58:21,0:00:28,13:58:49,13:58:49,NPZT3redo,115.3785633,33.548035,L1120_NPZT3_redo_13_50_09_0106,5/19/2020 13:58,0.7,-7.8,M,-30.8,NA,*74,M,614,
13:58:26,13:58:26,0:00:28,13:58:54,13:58:54,NPZT3redo,115.37851,33.54804667,L1120_NPZT3_redo_13_50_09_0107,5/19/2020 13:58,0.7,-7.7,M,-30.8,NA,*7A,M,619,
13:58:31,13:58:31,0:00:28,13:58:59,13:58:59,NPZT3redo,115.37846,33.54804833,L1120_NPZT3_redo_13_50_09_0108,5/19/2020 13:58,0.7,-7.2,M,-30.8,NA,*7E,M,624,
13:58:36,13:58:36,0:00:28,13:59:04,13:59:04,NPZT3redo,115.3784217,33.54805667,L1120_NPZT3_redo_13_50_09_0109,5/19/2020 13:58,0.7,-7,M,-30.8,NA,*72,M,629,
13:58:41,13:58:41,0:00:28,13:59:09,13:59:09,NPZT3redo,115.3783733,33.54806333,L1120_NPZT3_redo_13_50_09_0110,5/19/2020 13:58,0.7,-6.9,M,-30.8,NA,*72,M,634,
13:58:46,13:58:46,0:00:28,13:59:14,13:59:14,NPZT3redo,115.3783267,33.54807167,L1120_NPZT3_redo_13_50_09_0111,5/19/2020 13:58,0.7,-6.6,M,-30.8,NA,*75,M,639,
13:58:51,13:58:51,0:00:28,13:59:19,13:59:19,NPZT3redo,115.37828,33.54808,L1120_NPZT3_redo_13_50_09_0112,5/19/2020 13:58,0.7,-6.3,M,-30.8,NA,*78,M,644,
13:58:56,13:58:56,0:00:28,13:59:24,13:59:24,NPZT3redo,115.37824,33.54808167,L1120_NPZT3_redo_13_50_09_0113,5/19/2020 13:58,0.7,-6.1,M,-30.8,NA,*70,M,649,
13:59:01,13:59:01,0:00:28,13:59:29,13:59:29,NPZT3redo,115.3781933,33.54808167,L1120_NPZT3_redo_13_50_09_0114,5/19/2020 13:59,0.7,-6.2,M,-30.8,NA,*70,M,654,
13:59:06,13:59:06,0:00:28,13:59:34,13:59:34,NPZT3redo,115.378155,33.54808667,L1120_NPZT3_redo_13_50_09_0115,5/19/2020 13:59,0.7,-5.9,M,-30.8,NA,*7B,M,659,
13:59:11,13:59:11,0:00:28,13:59:39,13:59:39,NPZT3redo,115.3781083,33.54809,L1120_NPZT3_redo_13_50_09_0116,5/19/2020 13:59,0.7,-5.5,M,-30.8,NA,*79,M,664,
13:59:16,13:59:16,0:00:28,13:59:44,13:59:44,NPZT3redo,115.3780633,33.548085,L1120_NPZT3_redo_13_50_09_0117,5/19/2020 13:59,0.7,-5.5,M,-30.8,NA,*71,M,669,
13:59:21,13:59:21,0:00:28,13:59:49,13:59:49,NPZT3redo,115.3780267,33.54807833,L1120_NPZT3_redo_13_50_09_0118,5/19/2020 13:59,0.7,-5.2,M,-30.8,NA,*79,M,674,
13:59:26,13:59:26,0:00:28,13:59:54,13:59:54,NPZT3redo,115.3779883,33.548075,L1120_NPZT3_redo_13_50_09_0119,5/19/2020 13:59,0.7,-4.7,M,-30.8,NA,*78,M,679,
13:59:31,13:59:31,0:00:28,13:59:59,13:59:59,NPZT3redo,115.3779533,33.54807167,L1120_NPZT3_redo_13_50_09_0120,5/19/2020 13:59,0.75,-4.4,M,-30.8,NA,*70,M,684,
13:59:36,13:59:36,0:00:28,14:00:04,14:00:04,NPZT3redo,115.37791,33.54806167,L1120_NPZT3_redo_13_50_09_0121,5/19/2020 13:59,0.7,-4,M,-30.8,NA,*71,M,689,
13:59:41,13:59:41,0:00:28,14:00:09,14:00:09,NPZT3redo,115.3778733,33.54806167,L1120_NPZT3_redo_13_50_09_0122,5/19/2020 13:59,0.7,-3.6,M,-30.8,NA,*70,M,694,
13:59:46,13:59:46,0:00:28,14:00:14,14:00:14,NPZT3redo,115.377845,33.54806167,L1120_NPZT3_redo_13_50_09_0123,5/19/2020 13:59,0.7,-3,M,-30.8,NA,*72,M,699,
13:59:51,13:59:51,0:00:28,14:00:19,14:00:19,NPZT3redo,115.3778133,33.54804833,L1120_NPZT3_redo_13_50_09_0124,5/19/2020 13:59,0.72,-2.8,M,-30.8,NA,*73,M,704,
13:59:56,13:59:56,0:00:28,14:00:24,14:00:24,NPZT3redo,115.37779,33.54803167,L1120_NPZT3_redo_13_50_09_0125,5/19/2020 13:59,0.88,-3,M,-30.8,NA,*7F,M,709,
14:00:01,14:00:01,0:00:28,14:00:29,14:00:29,NPZT3redo,115.3777633,33.54800833,L1120_NPZT3_redo_13_50_09_0126,5/19/2020 14:00,0.8,-3,M,-30.8,NA,*72,M,714,
14:00:06,14:00:06,0:00:28,14:00:34,14:00:34,NPZT3redo,115.37773,33.547995,L1120_NPZT3_redo_13_50_09_0127,5/19/2020 14:00,0.86,-2.6,M,-30.8,NA,*75,M,719,
14:00:11,14:00:11,0:00:28,14:00:39,14:00:39,NPZT3redo,115.3777067,33.54798833,L1120_NPZT3_redo_13_50_09_0128,5/19/2020 14:00,0.8,-2.4,M,-30.8,NA,*76,M,724,
14:00:16,14:00:16,0:00:28,14:00:44,14:00:44,NPZT3redo,115.37767,33.54798,L1120_NPZT3_redo_13_50_09_0129,5/19/2020 14:00,0.86,-2.3,M,-30.8,NA,*7D,M,729,
14:00:21,14:00:21,0:00:28,14:00:49,14:00:49,NPZT3redo,115.3776417,33.54798667,L1120_NPZT3_redo_13_50_09_0130,5/19/2020 14:00,0.84,-2.3,M,-30.8,NA,*7C,M,734,
14:00:26,14:00:26,0:00:28,14:00:54,14:00:54,NPZT3redo,115.3776217,33.54798333,L1120_NPZT3_redo_13_50_09_0131,5/19/2020 14:00,0.84,-2.3,M,-30.8,NA,*72,M,739,
14:00:31,14:00:31,0:00:28,14:00:59,14:00:59,NPZT3redo,115.3775983,33.54797667,L1120_NPZT3_redo_13_50_09_0132,5/19/2020 14:00,0.84,-2.2,M,-30.8,NA,*7A,M,744,
14:00:36,14:00:36,0:00:28,14:01:04,14:01:04,NPZT3redo,115.3775683,33.54799,L1120_NPZT3_redo_13_50_09_0133,5/19/2020 14:00,0.88,-1.9,M,-30.8,NA,*72,M,749,
14:00:41,14:00:41,0:00:28,14:01:09,14:01:09,NPZT3redo,115.3775367,33.54799333,L1120_NPZT3_redo_13_50_09_0134,5/19/2020 14:00,0.88,-1.4,M,-30.8,NA,*7C,M,754,
14:00:46,14:00:46,0:00:28,14:01:14,14:01:14,NPZT3redo,115.3774967,33.54800833,L1120_NPZT3_redo_13_50_09_0135,5/19/2020 14:00,0.88,-1.2,M,-30.8,NA,*7A,M,759,
14:00:51,14:00:51,0:00:28,14:01:19,14:01:19,NPZT3redo,115.37744,33.54802167,L1120_NPZT3_redo_13_50_09_0136,5/19/2020 14:00,0.87,-1.4,M,-30.8,NA,*74,M,764,
14:00:56,14:00:56,0:00:28,14:01:24,14:01:24,NPZT3redo,115.377395,33.54803833,L1120_NPZT3_redo_13_50_09_0137,5/19/2020 14:00,0.81,-1.6,M,-30.8,NA,*71,M,769,
14:01:01,14:01:01,0:00:28,14:01:29,14:01:29,NPZT3redo,115.3773483,33.54805667,L1120_NPZT3_redo_13_50_09_0138,5/19/2020 14:01,0.81,-1.6,M,-30.8,NA,*7E,M,774,
14:01:06,14:01:06,0:00:28,14:01:34,14:01:34,NPZT3redo,115.3773017,33.54808,L1120_NPZT3_redo_13_50_09_0139,5/19/2020 14:01,0.81,-1.6,M,-30.8,NA,*77,M,779,
14:01:11,14:01:11,0:00:28,14:01:39,14:01:39,NPZT3redo,115.37726,33.548095,L1120_NPZT3_redo_13_50_09_0140,5/19/2020 14:01,0.81,-1.4,M,-30.8,NA,*70,M,784,
14:01:16,14:01:16,0:00:28,14:01:44,14:01:44,NPZT3redo,115.377215,33.54811333,L1120_NPZT3_redo_13_50_09_0141,5/19/2020 14:01,0.81,-1.3,M,-30.8,NA,*76,M,789,
14:01:21,14:01:21,0:00:28,14:01:49,14:01:49,NPZT3redo,115.3771667,33.54812667,L1120_NPZT3_redo_13_50_09_0142,5/19/2020 14:01,0.83,-1.2,M,-30.8,NA,*75,M,794,
14:01:26,14:01:26,0:00:28,14:01:54,14:01:54,NPZT3redo,115.3771283,33.54814333,L1120_NPZT3_redo_13_50_09_0143,5/19/2020 14:01,0.79,-1,M,-30.8,NA,*7B,M,799,
14:01:31,14:01:31,0:00:28,14:01:59,14:01:59,NPZT3redo,115.3770833,33.54815,L1120_NPZT3_redo_13_50_09_0144,5/19/2020 14:01,0.79,-0.6,M,-30.8,NA,*78,M,804,
14:01:36,14:01:36,0:00:28,14:02:04,14:02:04,NPZT3redo,115.377065,33.548155,L1120_NPZT3_redo_13_50_09_0145,5/19/2020 14:01,0.82,-0.4,M,-30.8,NA,*76,M,809,
14:01:41,14:01:41,0:00:28,14:02:09,14:02:09,NPZT3redo,115.3770433,33.54815833,L1120_NPZT3_redo_13_50_09_0146,5/19/2020 14:01,0.9,-0.1,M,-30.8,NA,*7E,M,814,
14:01:46,14:01:46,0:00:28,14:02:14,14:02:14,NPZT3redo,115.3770017,33.548155,L1120_NPZT3_redo_13_50_09_0147,5/19/2020 14:01,0.92,0.3,M,-30.8,NA,*6D,M,819,
14:01:51,14:01:51,0:00:28,14:02:19,14:02:19,NPZT3redo,115.376965,33.54814833,L1120_NPZT3_redo_13_50_09_0148,5/19/2020 14:01,0.88,0.5,M,-30.8,NA,*5C,M,824,
14:01:56,14:01:56,0:00:28,14:02:24,14:02:24,NPZT3redo,115.37692,33.54814667,L1120_NPZT3_redo_13_50_09_0149,5/19/2020 14:01,0.88,0.3,M,-30.8,NA,*57,M,829,
14:02:01,14:02:01,0:00:28,14:02:29,14:02:29,NPZT3redo,115.3768833,33.548145,L1120_NPZT3_redo_13_50_09_0150,5/19/2020 14:02,0.84,0.2,M,-30.8,NA,*56,M,834,
14:02:06,14:02:06,0:00:28,14:02:34,14:02:34,NPZT3redo,115.376845,33.54814333,L1120_NPZT3_redo_13_50_09_0151,5/19/2020 14:02,0.84,-0.1,M,-30.8,NA,*78,M,839,
14:02:11,14:02:11,0:00:28,14:02:39,14:02:39,NPZT3redo,115.376805,33.54813167,L1120_NPZT3_redo_13_50_09_0152,5/19/2020 14:02,1.03,-0.3,M,-30.8,NA,*79,M,844,
14:02:16,14:02:16,0:00:28,14:02:44,14:02:44,NPZT3redo,115.376765,33.54812167,L1120_NPZT3_redo_13_50_09_0153,5/19/2020 14:02,1.03,-0.3,M,-30.8,NA,*71,M,849,
14:02:21,14:02:21,0:00:28,14:02:49,14:02:49,NPZT3redo,115.3767167,33.54812,L1120_NPZT3_redo_13_50_09_0154,5/19/2020 14:02,1.06,-0.4,M,-30.8,NA,*78,M,854,
14:02:26,14:02:26,0:00:28,14:02:54,14:02:54,NPZT3redo,115.3766767,33.54812167,L1120_NPZT3_redo_13_50_09_0155,5/19/2020 14:02,1.03,-0.3,M,-30.8,NA,*7A,M,859,
14:02:31,14:02:31,0:00:28,14:02:59,14:02:59,NPZT3redo,115.3766383,33.54812167,L1120_NPZT3_redo_13_50_09_0156,5/19/2020 14:02,1.04,-0.3,M,-30.8,NA,*7C,M,864,
14:02:36,14:02:36,0:00:28,14:03:04,14:03:04,NPZT3redo,115.3765967,33.54811,L1120_NPZT3_redo_13_50_09_0157,5/19/2020 14:02,1.04,-0.3,M,-30.8,NA,*7B,M,869,
14:02:41,14:02:41,0:00:28,14:03:09,14:03:09,NPZT3redo,115.3765683,33.54809333,L1120_NPZT3_redo_13_50_09_0158,5/19/2020 14:02,1.04,0,M,-30.8,NA,*5A,M,874,
14:19:17,14:19:17,0:00:27,14:19:44,14:19:44,NPZT4,115.3711617,33.54061,L1120_NPZT4_14_21_25_0088,5/19/2020 14:19,0.74,-7.9,M,-30.8,NA,*79,M,1870,
14:19:22,14:19:22,0:00:27,14:19:49,14:19:49,NPZT4,115.3711117,33.5406,L1120_NPZT4_14_21_25_0089,5/19/2020 14:19,0.82,-7.7,M,-30.8,NA,*7C,M,1875,
14:19:27,14:19:27,0:00:27,14:19:54,14:19:54,NPZT4,115.37106,33.54058167,L1120_NPZT4_14_21_25_0090,5/19/2020 14:19,0.73,-7.6,M,-30.8,NA,*71,M,1880,
14:19:32,14:19:32,0:00:27,14:19:59,14:19:59,NPZT4,115.37101,33.54056833,L1120_NPZT4_14_21_25_0091,5/19/2020 14:19,0.81,-7.5,M,-30.8,NA,*7B,M,1885,
14:19:37,14:19:37,0:00:27,14:20:04,14:20:04,NPZT4,115.3709567,33.54055167,L1120_NPZT4_14_21_25_0092,5/19/2020 14:19,0.81,-7.4,M,-30.8,NA,*70,M,1890,
14:19:42,14:19:42,0:00:27,14:20:09,14:20:09,NPZT4,115.3709,33.54055167,L1120_NPZT4_14_21_25_0093,5/19/2020 14:19,0.84,-7.4,M,-30.8,NA,*79,M,1895,
14:19:47,14:19:47,0:00:27,14:20:14,14:20:14,NPZT4,115.3708567,33.54054833,L1120_NPZT4_14_21_25_0094,5/19/2020 14:19,0.84,-7.4,M,-30.8,NA,*7A,M,1900,
14:19:53,14:19:52,0:00:27,14:20:19,14:20:19,NPZT4,115.3708033,33.54055333,L1120_NPZT4_14_21_25_0095,5/19/2020 14:19,0.82,-7.3,M,-30.8,NA,*73,M,1905,
14:19:57,14:19:57,0:00:27,14:20:24,14:20:24,NPZT4,115.3707583,33.540555,L1120_NPZT4_14_21_25_0096,5/19/2020 14:19,0.81,-7.2,M,-30.8,NA,*70,M,1910,
14:20:02,14:20:02,0:00:27,14:20:29,14:20:29,NPZT4,115.3707283,33.540545,L1120_NPZT4_14_21_25_0097,5/19/2020 14:20,0.73,-7,M,-30.8,NA,*73,M,1915,
14:20:07,14:20:07,0:00:27,14:20:34,14:20:34,NPZT4,115.3707067,33.54054,L1120_NPZT4_14_21_25_0098,5/19/2020 14:20,0.76,-6.6,M,-30.8,NA,*7C,M,1920,
14:20:12,14:20:12,0:00:27,14:20:39,14:20:39,NPZT4,115.370665,33.54053667,L1120_NPZT4_14_21_25_0099,5/19/2020 14:20,0.82,-6.4,M,-30.8,NA,*77,M,1925,
14:20:17,14:20:17,0:00:27,14:20:44,14:20:44,NPZT4,115.37063,33.540535,L1120_NPZT4_14_21_25_0100,5/19/2020 14:20,0.73,-6.1,M,-30.8,NA,*7D,M,1930,
14:20:22,14:20:22,0:00:27,14:20:49,14:20:49,NPZT4,115.3706,33.54053167,L1120_NPZT4_14_21_25_0101,5/19/2020 14:20,0.73,-5.8,M,-30.8,NA,*7F,M,1935,
14:20:27,14:20:27,0:00:27,14:20:54,14:20:54,NPZT4,115.3705617,33.540515,L1120_NPZT4_14_21_25_0102,5/19/2020 14:20,0.73,-5.3,M,-30.8,NA,*7C,M,1940,
14:20:32,14:20:32,0:00:27,14:20:59,14:20:59,NPZT4,115.3705283,33.54050667,L1120_NPZT4_14_21_25_0103,5/19/2020 14:20,0.73,-5,M,-30.8,NA,*78,M,1945,
14:20:37,14:20:37,0:00:27,14:21:04,14:21:04,NPZT4,115.3704967,33.5405,L1120_NPZT4_14_21_25_0104,5/19/2020 14:20,0.73,-4.9,M,-30.8,NA,*79,M,1950,
14:20:42,14:20:42,0:00:27,14:21:09,14:21:09,NPZT4,115.37047,33.540495,L1120_NPZT4_14_21_25_0105,5/19/2020 14:20,0.73,-4.6,M,-30.8,NA,*78,M,1955,
14:20:47,14:20:47,0:00:27,14:21:14,14:21:14,NPZT4,115.3704367,33.54048667,L1120_NPZT4_14_21_25_0106,5/19/2020 14:20,0.73,-4.5,M,-30.8,NA,*7B,M,1960,
14:20:52,14:20:52,0:00:27,14:21:19,14:21:19,NPZT4,115.37041,33.54048833,L1120_NPZT4_14_21_25_0107,5/19/2020 14:20,0.82,-4.2,M,-30.8,NA,*7F,M,1965,
14:20:57,14:20:57,0:00:27,14:21:24,14:21:24,NPZT4,115.3703717,33.54048667,L1120_NPZT4_14_21_25_0108,5/19/2020 14:20,0.82,-3.8,M,-30.8,NA,*7B,M,1970,
14:21:02,14:21:02,0:00:27,14:21:29,14:21:29,NPZT4,115.37033,33.54047833,L1120_NPZT4_14_21_25_0109,5/19/2020 14:21,0.73,-3.4,M,-30.8,NA,*72,M,1975,
14:21:07,14:21:07,0:00:27,14:21:34,14:21:34,NPZT4,115.370285,33.54046833,L1120_NPZT4_14_21_25_0110,5/19/2020 14:21,0.73,-3.2,M,-30.8,NA,*7E,M,1980,
14:21:12,14:21:12,0:00:27,14:21:39,14:21:39,NPZT4,115.37024,33.54047,L1120_NPZT4_14_21_25_0111,5/19/2020 14:21,0.82,-3,M,-30.8,NA,*7E,M,1985,
14:21:17,14:21:17,0:00:27,14:21:44,14:21:44,NPZT4,115.370195,33.540465,L1120_NPZT4_14_21_25_0112,5/19/2020 14:21,0.81,-2.9,M,-30.8,NA,*7D,M,1990,
14:21:22,14:21:22,0:00:27,14:21:49,14:21:49,NPZT4,115.3701417,33.54045667,L1120_NPZT4_14_21_25_0113,5/19/2020 14:21,0.75,-2.7,M,-30.8,NA,*75,M,1995,
14:21:27,14:21:27,0:00:27,14:21:54,14:21:54,NPZT4,115.3700933,33.54044833,L1120_NPZT4_14_21_25_0114,5/19/2020 14:21,0.78,-2.6,M,-30.8,NA,*71,M,2000,
14:21:32,14:21:32,0:00:27,14:21:59,14:21:59,NPZT4,115.3700467,33.54043667,L1120_NPZT4_14_21_25_0115,5/19/2020 14:21,0.75,-2.4,M,-30.8,NA,*75,M,2005,
14:21:37,14:21:37,0:00:27,14:22:04,14:22:04,NPZT4,115.3700083,33.54042833,L1120_NPZT4_14_21_25_0116,5/19/2020 14:21,0.82,-2.2,M,-30.8,NA,*78,M,2010,
14:21:42,14:21:42,0:00:27,14:22:09,14:22:09,NPZT4,115.3699717,33.54042,L1120_NPZT4_14_21_25_0117,5/19/2020 14:21,0.84,-2,M,-30.8,NA,*77,M,2015,
14:21:47,14:21:47,0:00:27,14:22:14,14:22:14,NPZT4,115.369945,33.54041167,L1120_NPZT4_14_21_25_0118,5/19/2020 14:21,0.76,-1.8,M,-30.8,NA,*75,M,2020,
14:21:52,14:21:52,0:00:27,14:22:19,14:22:19,NPZT4,115.3699133,33.54040667,L1120_NPZT4_14_21_25_0119,5/19/2020 14:21,0.73,-1.7,M,-30.8,NA,*7A,M,2025,
14:21:57,14:21:57,0:00:27,14:22:24,14:22:24,NPZT4,115.3698783,33.54039167,L1120_NPZT4_14_21_25_0120,5/19/2020 14:21,0.78,-1.9,M,-30.8,NA,*7D,M,2030,
14:22:02,14:22:02,0:00:27,14:22:29,14:22:29,NPZT4,115.3698567,33.54039,L1120_NPZT4_14_21_25_0121,5/19/2020 14:22,0.73,-2.4,M,-30.8,NA,*75,M,2035,
14:22:07,14:22:07,0:00:27,14:22:34,14:22:34,NPZT4,115.36981,33.54038167,L1120_NPZT4_14_21_25_0122,5/19/2020 14:22,0.76,-2.5,M,-30.8,NA,*7B,M,2040,
14:22:12,14:22:12,0:00:27,14:22:39,14:22:39,NPZT4,115.36977,33.54036,L1120_NPZT4_14_21_25_0123,5/19/2020 14:22,0.73,-2.2,M,-30.8,NA,*75,M,2045,
14:22:17,14:22:17,0:00:27,14:22:44,14:22:44,NPZT4,115.3697367,33.54034833,L1120_NPZT4_14_21_25_0124,5/19/2020 14:22,0.73,-1.8,M,-30.8,NA,*7B,M,2050,
14:22:22,14:22:22,0:00:27,14:22:49,14:22:49,NPZT4,115.3696967,33.54033667,L1120_NPZT4_14_21_25_0125,5/19/2020 14:22,0.73,-1.4,M,-30.8,NA,*79,M,2055,
14:22:27,14:22:27,0:00:27,14:22:54,14:22:54,NPZT4,115.3696533,33.540335,L1120_NPZT4_14_21_25_0126,5/19/2020 14:22,0.73,-1,M,-30.8,NA,*78,M,2060,
14:22:32,14:22:32,0:00:27,14:22:59,14:22:59,NPZT4,115.3696133,33.540335,L1120_NPZT4_14_21_25_0127,5/19/2020 14:22,0.73,-0.7,M,-30.8,NA,*73,M,2065,
14:22:37,14:22:37,0:00:27,14:23:04,14:23:04,NPZT4,115.3695717,33.54032667,L1120_NPZT4_14_21_25_0128,5/19/2020 14:22,0.81,-0.4,M,-30.8,NA,*75,M,2070,
14:22:42,14:22:42,0:00:27,14:23:09,14:23:09,NPZT4,115.369545,33.54032167,L1120_NPZT4_14_21_25_0129,5/19/2020 14:22,0.73,-0.1,M,-30.8,NA,*77,M,2075,
14:22:47,14:22:47,0:00:27,14:23:14,14:23:14,NPZT4,115.3695117,33.54031333,L1120_NPZT4_14_21_25_0130,5/19/2020 14:22,0.73,0,M,-30.8,NA,*58,M,2080,
14:22:52,14:22:52,0:00:27,14:23:19,14:23:19,NPZT4,115.3694883,33.54030833,L1120_NPZT4_14_21_25_0131,5/19/2020 14:22,0.73,0.3,M,-30.8,NA,*56,M,2085,
14:22:57,14:22:57,0:00:27,14:23:24,14:23:24,NPZT4,115.3694517,33.540295,L1120_NPZT4_14_21_25_0132,5/19/2020 14:22,0.73,0.3,M,-30.8,NA,*5C,M,2090,
14:23:02,14:23:02,0:00:27,14:23:29,14:23:29,NPZT4,115.36941,33.54029,L1120_NPZT4_14_21_25_0133,5/19/2020 14:23,0.73,0.7,M,-30.8,NA,*55,M,2095,
14:23:07,14:23:07,0:00:27,14:23:34,14:23:34,NPZT4,115.36937,33.54029,L1120_NPZT4_14_21_25_0134,5/19/2020 14:23,0.67,1.2,M,-30.8,NA,*5C,M,2100,
14:23:12,14:23:12,0:00:27,14:23:39,14:23:39,NPZT4,115.3693283,33.54028,L1120_NPZT4_14_21_25_0135,5/19/2020 14:23,0.67,1.3,M,-30.8,NA,*52,M,2105,
14:23:17,14:23:17,0:00:27,14:23:44,14:23:44,NPZT4,115.369285,33.54027833,L1120_NPZT4_14_21_25_0136,5/19/2020 14:23,0.67,1.3,M,-30.8,NA,*5E,M,2110,
14:23:22,14:23:22,0:00:27,14:23:49,14:23:49,NPZT4,115.3692383,33.54028333,L1120_NPZT4_14_21_25_0137,5/19/2020 14:23,0.64,1.2,M,-30.8,NA,*52,M,2115,
14:23:27,14:23:27,0:00:27,14:23:54,14:23:54,NPZT4,115.3691983,33.54028333,L1120_NPZT4_14_21_25_0138,5/19/2020 14:23,0.64,1.3,M,-30.8,NA,*57,M,2120,
14:23:32,14:23:32,0:00:27,14:23:59,14:23:59,NPZT4,115.3691517,33.540285,L1120_NPZT4_14_21_25_0139,5/19/2020 14:23,0.64,1.5,M,-30.8,NA,*59,M,2125,
14:23:37,14:23:37,0:00:27,14:24:04,14:24:04,NPZT4,115.3691117,33.54028667,L1120_NPZT4_14_21_25_0140,5/19/2020 14:23,0.64,1.7,M,-30.8,NA,*5A,M,2130,
14:23:42,14:23:42,0:00:27,14:24:09,14:24:09,NPZT4,115.3690767,33.54028833,L1120_NPZT4_14_21_25_0141,5/19/2020 14:23,0.64,1.9,M,-30.8,NA,*5C,M,2135,
14:23:47,14:23:47,0:00:27,14:24:14,14:24:14,NPZT4,115.369035,33.540285,L1120_NPZT4_14_21_25_0142,5/19/2020 14:23,0.64,2.1,M,-30.8,NA,*5F,M,2140,
14:23:52,14:23:52,0:00:27,14:24:19,14:24:19,NPZT4,115.3689917,33.54028667,L1120_NPZT4_14_21_25_0143,5/19/2020 14:23,0.64,2.3,M,-30.8,NA,*5A,M,2145,
14:23:57,14:23:57,0:00:27,14:24:24,14:24:24,NPZT4,115.368955,33.54029167,L1120_NPZT4_14_21_25_0144,5/19/2020 14:23,0.64,2.4,M,-30.8,NA,*59,M,2150,
14:24:02,14:24:02,0:00:27,14:24:29,14:24:29,NPZT4,115.3689067,33.54028833,L1120_NPZT4_14_21_25_0145,5/19/2020 14:24,0.64,2.7,M,-30.8,NA,*52,M,2155,
14:24:07,14:24:07,0:00:27,14:24:34,14:24:34,NPZT4,115.3688667,33.540285,L1120_NPZT4_14_21_25_0146,5/19/2020 14:24,0.64,2.9,M,-30.8,NA,*57,M,2160,
14:24:12,14:24:12,0:00:27,14:24:39,14:24:39,NPZT4,115.36882,33.54027833,L1120_NPZT4_14_21_25_0147,5/19/2020 14:24,0.64,3,M,-30.8,NA,*59,M,2165,
14:24:17,14:24:17,0:00:27,14:24:44,14:24:44,NPZT4,115.3687617,33.54027333,L1120_NPZT4_14_21_25_0148,5/19/2020 14:24,0.64,3,M,-30.8,NA,*58,M,2170,
14:24:22,14:24:22,0:00:27,14:24:49,14:24:49,NPZT4,115.3687117,33.54025833,L1120_NPZT4_14_21_25_0149,5/19/2020 14:24,0.64,2.8,M,-30.8,NA,*5E,M,2175,
14:24:27,14:24:27,0:00:27,14:24:54,14:24:54,NPZT4,115.3686567,33.54024667,L1120_NPZT4_14_21_25_0150,5/19/2020 14:24,0.64,3,M,-30.8,NA,*5B,M,2180,
14:24:32,14:24:32,0:00:27,14:24:59,14:24:59,NPZT4,115.368605,33.540235,L1120_NPZT4_14_21_25_0151,5/19/2020 14:24,0.64,2.7,M,-30.8,NA,*54,M,2185,
