"","image","Ascidians","Ascidians.Unstalked.Solitary","Bryozoa","Cnidaria.Corals","Cnidaria.Corals.Ston.Corals.Tabulate","Echinoderms.Feathe.Stars.Stalke.Crinoids","Macroalgae","Macroalgae.Articulate.Calcareous.Red","Macroalgae.Drif.Algae","Macroalgae.Encrusting.Brown","Macroalgae.Encrusting.Red","Macroalgae.Encrusting.Red.Calcareous","Macroalgae.Erec.Coars.Branching","Macroalgae.Erec.Coars.Branching.Brown","Macroalgae.Erec.Coars.Branching.Brown.Drift","Macroalgae.Erec.Coars.Branching.Brown.Sargassu.Spp","Macroalgae.Erec.Coars.Branching.Red","Macroalgae.Erec.Fin.Branching","Macroalgae.Erec.Fin.Branching.Brown","Macroalgae.Erec.Fin.Branching.Brown.Brow.Understor.Algae","Macroalgae.Erec.Fin.Branching.Red","Macroalgae.Erec.Fin.Branching.Red.Foliose","Macroalgae.Filamentou..Filiform.Green","Macroalgae.Filamentou..Filiform.Turfin.Algae","Macroalgae.Globos..Saccate.Brown","Macroalgae.Globos..Saccate.Green","Macroalgae.Laminate.Brown","Macroalgae.Laminate.Green","Macroalgae.Laminate.Red","Molluscs.Bivalves.Scallop","Seagrasses.Elliptica.Leaves.Halophil.sp.","Seagrasses.Elliptica.Leaves.Halophil.sp..epiphytes.algae","Seagrasses.Strap-Lik.Leaves","Seagrasses.Strap-Lik.Leaves.Amphiboli.sp.","Seagrasses.Strap-Lik.Leaves.Amphiboli.sp..epiphytes.algae","Seagrasses.Strap-Lik.Leaves.Amphiboli.sp..epiphytes.other","Seagrasses.Strap-Lik.Leaves.epiphytes.algae","Seagrasses.Strap-Lik.Leaves.Posidoni.sp.","Seagrasses.Strap-Lik.Leaves.Posidoni.sp..epiphytes.algae","Seagrasses.Strap-Lik.Leaves.Posidoni.sp..epiphytes.other","Seagrasses.Strap-Lik.Leaves.Rupi.sp..epiphytes.algae","Sponges","Sponges.Crusts","Sponges.Crusts.Encrusting","Sponges.Crusts.Encrusting.Encrustin.Orange","Sponges.Cup-Likes.Cups.Cu..Goblet","Sponges.Cup-Likes.Tube.An.Chimneys.Tube.Orang.Irrigular","Sponges.Massiv.Forms","Substrate.Consolidate..Boulders","Substrate.Consolidate..Rock","Substrate.Unconsolidate..Pebbl..Gravel","Substrate.Unconsolidate..Pebbl..Gravel.Biologenic","Substrate.Unconsolidate..Pebbl..Gravel.Biologenic.Coquin..Shellhash","Substrate.Unconsolidate..San..Mu.","Substrate.Unconsolidate..San..Mu..Coars.San.","Substrate.Unconsolidate..San..Mu..Fin.San.","Substrate.Unconsolidate..San..Mu..Mu..Sil.","total.sum","Latitude","Longitude","Zone","Transect","Transect.id"
"68","L1120_HPZT2_09_34_27_0253",0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,48,0,100,33.59430167,115.2149283,"HPZ",2,"HPZ.2"
"69","L1120_HPZT2_09_34_27_0254",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,4,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,28,0,100,33.594305,115.2148983,"HPZ",2,"HPZ.2"
"70","L1120_HPZT2_09_34_27_0255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,100,33.5943,115.2148683,"HPZ",2,"HPZ.2"
"71","L1120_HPZT2_09_34_27_0256",0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,100,33.59429667,115.214845,"HPZ",2,"HPZ.2"
"72","L1120_HPZT2_09_34_27_0257",0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,100,33.59429167,115.2148233,"HPZ",2,"HPZ.2"
"73","L1120_HPZT2_09_34_27_0258",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,0,100,33.59428333,115.21479,"HPZ",2,"HPZ.2"
"74","L1120_HPZT2_09_34_27_0259",0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,0,100,33.59427833,115.2147617,"HPZ",2,"HPZ.2"
"75","L1120_HPZT2_09_34_27_0260",0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,100,33.594275,115.2147367,"HPZ",2,"HPZ.2"
"76","L1120_HPZT2_09_34_27_0261",0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,33.59427333,115.2147133,"HPZ",2,"HPZ.2"
"77","L1120_HPZT2_09_34_27_0262",0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,100,33.59427167,115.214695,"HPZ",2,"HPZ.2"
"78","L1120_HPZT2_09_34_27_0263",0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,36,0,100,33.59427333,115.2146667,"HPZ",2,"HPZ.2"
"79","L1120_HPZT2_09_34_27_0264",0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,48,0,100,33.59426667,115.214635,"HPZ",2,"HPZ.2"
"80","L1120_HPZT2_09_34_27_0265",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,44,0,100,33.59426167,115.2146133,"HPZ",2,"HPZ.2"
"81","L1120_HPZT2_09_34_27_0266",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,44,0,100,33.59425667,115.21459,"HPZ",2,"HPZ.2"
"82","L1120_HPZT2_09_34_27_0267",0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,16,0,100,33.594255,115.2145633,"HPZ",2,"HPZ.2"
"83","L1120_HPZT2_09_34_27_0268",0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,100,33.59425333,115.21454,"HPZ",2,"HPZ.2"
"84","L1120_HPZT2_09_34_27_0269",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,48,0,100,33.59425167,115.2145067,"HPZ",2,"HPZ.2"
"85","L1120_HPZT2_09_34_27_0270",0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,44,0,100,33.59425333,115.2144717,"HPZ",2,"HPZ.2"
"86","L1120_HPZT2_09_34_27_0271",0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,60,0,100,33.594255,115.2144467,"HPZ",2,"HPZ.2"
"87","L1120_HPZT2_09_34_27_0272",0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,44,0,100,33.59425167,115.2144183,"HPZ",2,"HPZ.2"
"88","L1120_HPZT2_09_34_27_0273",0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,32,0,100,33.59425,115.2144033,"HPZ",2,"HPZ.2"
"89","L1120_HPZT2_09_34_27_0274",0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,0,100,33.59425,115.2143733,"HPZ",2,"HPZ.2"
"90","L1120_HPZT2_09_34_27_0275",0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,100,33.594255,115.2143533,"HPZ",2,"HPZ.2"
"91","L1120_HPZT2_09_34_27_0276",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,100,33.59425667,115.2143233,"HPZ",2,"HPZ.2"
"92","L1120_HPZT2_09_34_27_0277",0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,100,33.594255,115.214295,"HPZ",2,"HPZ.2"
"93","L1120_HPZT2_09_34_27_0278",0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,44,0,100,33.594255,115.214275,"HPZ",2,"HPZ.2"
"94","L1120_HPZT2_09_34_27_0279",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,28,36,0,100,33.59425667,115.214255,"HPZ",2,"HPZ.2"
"95","L1120_HPZT2_09_34_27_0280",0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,100,33.59425833,115.2142217,"HPZ",2,"HPZ.2"
"96","L1120_HPZT2_09_34_27_0281",0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0,100,33.59425333,115.214205,"HPZ",2,"HPZ.2"
"97","L1120_HPZT2_09_34_27_0282",0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,100,33.59424833,115.2141817,"HPZ",2,"HPZ.2"
"98","L1120_HPZT2_09_34_27_0283",0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,36,0,100,33.59424167,115.2141583,"HPZ",2,"HPZ.2"
"99","L1120_HPZT2_09_34_27_0284",0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,0,100,33.594235,115.2141433,"HPZ",2,"HPZ.2"
"100","L1120_HPZT2_09_34_27_0285",0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,33.59422333,115.2141133,"HPZ",2,"HPZ.2"
"101","L1120_HPZT2_09_34_27_0286",0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,32,0,100,33.59421167,115.214085,"HPZ",2,"HPZ.2"
"102","L1120_HPZT2_09_34_27_0287",0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,24,0,100,33.594215,115.2140567,"HPZ",2,"HPZ.2"
"103","L1120_HPZT2_09_34_27_0288",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,100,33.59421167,115.2140317,"HPZ",2,"HPZ.2"
"104","L1120_HPZT2_09_34_27_0289",0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,44,0,100,33.59421167,115.21401,"HPZ",2,"HPZ.2"
"105","L1120_HPZT2_09_34_27_0290",0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,48,0,100,33.59421833,115.21399,"HPZ",2,"HPZ.2"
"106","L1120_HPZT2_09_34_27_0291",0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,100,33.59421833,115.2139683,"HPZ",2,"HPZ.2"
"107","L1120_HPZT2_09_34_27_0292",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,16,32,0,100,33.59422167,115.21394,"HPZ",2,"HPZ.2"
"108","L1120_HPZT2_09_34_27_0293",0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,44,0,100,33.59421667,115.2139133,"HPZ",2,"HPZ.2"
"109","L1120_HPZT2_09_34_27_0294",0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,0,100,33.59421333,115.2138817,"HPZ",2,"HPZ.2"
"110","L1120_HPZT2_09_34_27_0295",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,0,100,33.59421333,115.2138433,"HPZ",2,"HPZ.2"
"111","L1120_HPZT2_09_34_27_0296",0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,100,33.59421333,115.2138167,"HPZ",2,"HPZ.2"
"112","L1120_HPZT2_09_34_27_0297",0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,100,33.59421,115.2137833,"HPZ",2,"HPZ.2"
"113","L1120_HPZT2_09_34_27_0298",0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,100,33.59420667,115.21375,"HPZ",2,"HPZ.2"
"114","L1120_HPZT2_09_34_27_0299",0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,28,0,100,33.59420167,115.2137133,"HPZ",2,"HPZ.2"
"115","L1120_HPZT2_09_34_27_0300",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,52,0,100,33.59418667,115.21368,"HPZ",2,"HPZ.2"
"116","L1120_HPZT2_09_34_27_0301",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,100,33.59418,115.21365,"HPZ",2,"HPZ.2"
"117","L1120_HPZT2_09_34_27_0302",0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,33.59416833,115.2136333,"HPZ",2,"HPZ.2"
"118","L1120_HPZT2_09_34_27_0303",0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,100,33.59415,115.2136083,"HPZ",2,"HPZ.2"
"119","L1120_HPZT2_09_34_27_0304",0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,100,33.59414667,115.213585,"HPZ",2,"HPZ.2"
"120","L1120_HPZT2_09_34_27_0305",0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,100,33.59413,115.2135633,"HPZ",2,"HPZ.2"
"121","L1120_HPZT2_09_34_27_0306",0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,0,100,33.59411833,115.2135333,"HPZ",2,"HPZ.2"
"122","L1120_HPZT2_09_34_27_0307",0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,100,33.594105,115.2135083,"HPZ",2,"HPZ.2"
"123","L1120_HPZT3_10_27_36_0075",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,40,0,100,33.58551667,115.2094517,"HPZ",3,"HPZ.3"
"124","L1120_HPZT3_10_27_36_0076",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,16,0,100,33.58551,115.20948,"HPZ",3,"HPZ.3"
"125","L1120_HPZT3_10_27_36_0077",0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,33.585505,115.2095117,"HPZ",3,"HPZ.3"
"126","L1120_HPZT3_10_27_36_0078",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,100,33.58550167,115.209545,"HPZ",3,"HPZ.3"
"127","L1120_HPZT3_10_27_36_0079",0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,100,33.58550667,115.2095733,"HPZ",3,"HPZ.3"
"128","L1120_HPZT3_10_27_36_0080",0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,12,0,100,33.58550667,115.209605,"HPZ",3,"HPZ.3"
"129","L1120_HPZT3_10_27_36_0081",0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,48,0,100,33.585505,115.209635,"HPZ",3,"HPZ.3"
"130","L1120_HPZT3_10_27_36_0082",0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,33.5855,115.20967,"HPZ",3,"HPZ.3"
"131","L1120_HPZT3_10_27_36_0083",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,33.58549833,115.2097117,"HPZ",3,"HPZ.3"
"132","L1120_HPZT3_10_27_36_0084",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,100,33.58550167,115.209745,"HPZ",3,"HPZ.3"
"133","L1120_HPZT3_10_27_36_0085",0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,100,33.58549667,115.2097717,"HPZ",3,"HPZ.3"
"134","L1120_HPZT3_10_27_36_0086",0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,100,33.58549,115.209805,"HPZ",3,"HPZ.3"
"135","L1120_HPZT3_10_27_36_0087",0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,8,0,32,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,100,33.58547667,115.2098417,"HPZ",3,"HPZ.3"
"136","L1120_HPZT3_10_27_36_0088",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,33.58547,115.2098733,"HPZ",3,"HPZ.3"
"137","L1120_HPZT3_10_27_36_0089",0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,100,33.58546667,115.209905,"HPZ",3,"HPZ.3"
"138","L1120_HPZT3_10_27_36_0090",0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,100,33.585465,115.2099283,"HPZ",3,"HPZ.3"
"139","L1120_HPZT3_10_27_36_0091",0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,36,0,100,33.58545833,115.209965,"HPZ",3,"HPZ.3"
"140","L1120_HPZT3_10_27_36_0092",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,33.58545167,115.21,"HPZ",3,"HPZ.3"
"141","L1120_HPZT3_10_27_36_0093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,33.58543833,115.2100267,"HPZ",3,"HPZ.3"
"142","L1120_HPZT3_10_27_36_0094",0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,100,33.58544,115.2100633,"HPZ",3,"HPZ.3"
"143","L1120_HPZT3_10_27_36_0095",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,33.58543833,115.2100967,"HPZ",3,"HPZ.3"
